"trans_id";"account_id";"date";"type";"operation";"amount";"balance";"k_symbol";"bank";"account"
527445;1801;930213;"PRIJEM";"VKLAD";700.00;700.00;"";;
1143204;3909;930213;"VYDAJ";"VYBER";500.00;24600.00;"";;
1142760;3909;930213;"PRIJEM";"VKLAD";24400.00;25100.00;"";;
871633;2970;930213;"PRIJEM";"VKLAD";9658.00;10058.00;"";;
757955;2585;930213;"PRIJEM";"VKLAD";14963.00;15963.00;"";;
505242;1726;930213;"PRIJEM";"VKLAD";13967.00;34972.20;"";;
846008;2881;930213;"PRIJEM";"VKLAD";6959.00;21637.50;"";;
1021122;3487;930213;"PRIJEM";"VKLAD";15914.00;34470.70;"";;
3394148;11265;930213;"PRIJEM";"VKLAD";9800.00;18418.00;"";;
131924;443;930214;"PRIJEM";"PREVOD Z UCTU";3058.00;3558.00;"";"ST";"29172384"
3314624;11013;930214;"PRIJEM";"VKLAD";600.00;600.00;"";;
122244;411;930214;"PRIJEM";"VKLAD";18497.00;18897.00;"";;
577276;1966;930214;"PRIJEM";"VKLAD";20567.00;21467.00;"";;
745024;2543;930214;"PRIJEM";"PREVOD Z UCTU";6148.00;7248.00;"DUCHOD";"CD";"4203528"
2908690;9635;930214;"PRIJEM";"PREVOD Z UCTU";4470.00;9362.90;"DUCHOD";"CD";"37906074"
707245;2423;930214;"PRIJEM";"VKLAD";400.00;400.00;"";;
699222;2393;930214;"PRIJEM";"VKLAD";10737.00;27902.20;"";;
1081329;3693;930214;"PRIJEM";"VKLAD";15447.00;16447.00;"";;
226656;772;930214;"PRIJEM";"VKLAD";24009.00;24509.00;"";;
1548751;5270;930214;"PRIJEM";"PREVOD Z UCTU";44749.00;80808.20;"";"IJ";"80269753"
608137;2070;930214;"PRIJEM";"VKLAD";12138.00;12438.00;"";;
42520;142;930215;"PRIJEM";"VKLAD";900.00;900.00;"";;
2190;9;930215;"PRIJEM";"VKLAD";800.00;1200.00;"";;
1002957;3424;930216;"PRIJEM";"VKLAD";900.00;900.00;"";;
3123297;10364;930216;"PRIJEM";"VKLAD";4200.00;19793.00;"";;
160593;539;930216;"PRIJEM";"VKLAD";700.00;700.00;"";;
1039105;3554;930216;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
285072;979;930216;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
796787;2714;930216;"PRIJEM";"VKLAD";1300.00;2100.00;"";;
1176616;4034;930217;"PRIJEM";"VKLAD";8000.00;13280.00;"";;
119791;401;930217;"PRIJEM";"VKLAD";6000.00;19117.00;"";;
1313154;4484;930217;"PRIJEM";"VKLAD";29511.00;30211.00;"";;
989731;3374;930217;"PRIJEM";"VKLAD";200.00;200.00;"";;
1036263;3545;930217;"PRIJEM";"VKLAD";900.00;900.00;"";;
893645;3047;930217;"PRIJEM";"VKLAD";600.00;600.00;"";;
29107;96;930218;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
1002960;3424;930218;"PRIJEM";"VKLAD";44162.00;45062.00;"";;
137463;461;930218;"PRIJEM";"VKLAD";600.00;600.00;"";;
1657169;5622;930218;"PRIJEM";"VKLAD";24023.00;24723.00;"";;
1039191;3554;930218;"PRIJEM";"VKLAD";900.00;2000.00;"";;
887174;3026;930218;"PRIJEM";"VKLAD";400.00;400.00;"";;
1050254;3593;930218;"PRIJEM";"VKLAD";200.00;200.00;"";;
1122555;3834;930218;"PRIJEM";"VKLAD";6600.00;21175.00;"";;
39477;128;930219;"PRIJEM";"VKLAD";300.00;300.00;"";;
1108941;3787;930219;"PRIJEM";"VKLAD";800.00;800.00;"";;
1657174;5622;930219;"PRIJEM";"VKLAD";33410.00;58133.00;"";;
64021;212;930219;"VYDAJ";"VYBER";14800.00;34990.00;"";;
1080837;3691;930219;"PRIJEM";"VKLAD";400.00;400.00;"";;
309324;1054;930219;"PRIJEM";"VKLAD";800.00;800.00;"";;
711470;2433;930219;"PRIJEM";"VKLAD";500.00;500.00;"";;
695251;2378;930220;"PRIJEM";"VKLAD";19136.00;105007.70;"";;
695562;2378;930220;"VYDAJ";"VYBER";33900.00;71107.70;"";;
299430;1019;930220;"PRIJEM";"VKLAD";4100.00;24946.00;"";;
136148;456;930220;"VYDAJ";"VYBER";10500.00;38031.00;"";;
137124;459;930220;"PRIJEM";"VKLAD";13400.00;14400.00;"";;
227105;772;930220;"VYDAJ";"VYBER";600.00;23909.00;"";;
1450014;4937;930220;"PRIJEM";"VKLAD";700.00;700.00;"";;
622627;2124;930220;"PRIJEM";"VKLAD";500.00;500.00;"";;
3403038;11295;930220;"PRIJEM";"VKLAD";3700.00;23147.00;"";;
94644;322;930220;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
929608;3168;930220;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
452238;1536;930221;"PRIJEM";"VKLAD";100.00;26009.00;"";;
785632;2676;930221;"PRIJEM";"VKLAD";3300.00;18763.00;"";;
1273262;4355;930221;"PRIJEM";"VKLAD";800.00;800.00;"";;
871809;2970;930221;"PRIJEM";"VKLAD";9400.00;19458.00;"";;
1039106;3554;930221;"PRIJEM";"VKLAD";45925.00;47925.00;"";;
1313153;4484;930222;"PRIJEM";"VKLAD";41740.00;71951.00;"";;
700133;2396;930222;"PRIJEM";"VKLAD";500.00;500.00;"";;
84101;280;930222;"PRIJEM";"VKLAD";6200.00;18543.00;"";;
708372;2425;930222;"PRIJEM";"VKLAD";8000.00;17805.00;"";;
491813;1678;930222;"PRIJEM";"VKLAD";200.00;200.00;"";;
269812;925;930223;"PRIJEM";"VKLAD";500.00;500.00;"";;
1183399;4055;930223;"PRIJEM";"VKLAD";3100.00;23581.00;"";;
293959;1005;930223;"PRIJEM";"VKLAD";300.00;300.00;"";;
1313160;4484;930223;"PRIJEM";"VKLAD";31332.00;103283.00;"";;
1313408;4484;930223;"VYDAJ";"VYBER";62100.00;41183.00;"";;
618167;2110;930223;"PRIJEM";"VKLAD";600.00;600.00;"";;
2810462;9307;930223;"PRIJEM";"VKLAD";7100.00;13282.80;"";;
2797779;9265;930223;"PRIJEM";"VKLAD";28361.00;28661.00;"";;
1486385;5065;930223;"VYDAJ";"VYBER";4000.00;29345.00;"";;
204963;697;930223;"PRIJEM";"VKLAD";200.00;200.00;"";;
1736950;5891;930224;"VYDAJ";"VYBER";4500.00;28994.00;"";;
142592;477;930224;"PRIJEM";"VKLAD";900.00;18292.00;"";;
400895;1366;930224;"PRIJEM";"VKLAD";900.00;900.00;"";;
914518;3117;930224;"PRIJEM";"VKLAD";900.00;900.00;"";;
307761;1050;930224;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
292547;1000;930224;"VYDAJ";"VYBER";1500.00;30048.00;"";;
655852;2242;930225;"PRIJEM";"VKLAD";300.00;300.00;"";;
511638;1750;930225;"VYDAJ";"VYBER";2500.00;23463.00;"";;
594521;2023;930225;"PRIJEM";"VKLAD";2700.00;26424.00;"";;
484359;1649;930225;"PRIJEM";"VKLAD";11000.00;11700.00;"";;
167889;562;930225;"PRIJEM";"VKLAD";300.00;300.00;"";;
58944;197;930225;"PRIJEM";"VKLAD";800.00;800.00;"";;
1578988;5369;930225;"PRIJEM";"VKLAD";900.00;900.00;"";;
1911147;6473;930225;"VYDAJ";"VYBER";8900.00;36168.00;"";;
1910783;6473;930225;"PRIJEM";"VKLAD";23990.00;45068.00;"";;
783618;2670;930226;"VYDAJ";"VYBER";1400.00;24081.00;"";;
148417;496;930226;"PRIJEM";"VKLAD";800.00;800.00;"";;
752168;2566;930226;"PRIJEM";"VKLAD";10700.00;11500.00;"";;
330947;1127;930226;"PRIJEM";"VKLAD";1800.00;25730.00;"";;
2242710;7401;930226;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
2432;9;930226;"PRIJEM";"VKLAD";10900.00;12100.00;"";;
276;2;930226;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
537461;1829;930227;"PRIJEM";"VKLAD";900.00;900.00;"";;
127567;428;930227;"PRIJEM";"VKLAD";200.00;200.00;"";;
1256736;4296;930227;"PRIJEM";"VKLAD";5200.00;24129.00;"";;
1068640;3651;930227;"PRIJEM";"VKLAD";800.00;800.00;"";;
726514;2486;930227;"PRIJEM";"VKLAD";200.00;200.00;"";;
494941;1688;930227;"PRIJEM";"VKLAD";800.00;800.00;"";;
883003;3008;930227;"PRIJEM";"VKLAD";200.00;200.00;"";;
2780386;9203;930227;"PRIJEM";"VKLAD";900.00;900.00;"";;
851694;2902;930227;"PRIJEM";"VKLAD";3900.00;24313.00;"";;
462811;1575;930227;"PRIJEM";"VKLAD";900.00;900.00;"";;
105733;361;930227;"PRIJEM";"VKLAD";600.00;600.00;"";;
519751;1775;930227;"PRIJEM";"VKLAD";900.00;900.00;"";;
3564254;1019;930228;"PRIJEM";"";33.40;24979.40;"UROK";;
3563618;1000;930228;"PRIJEM";"";22.40;30070.30;"UROK";;
3562938;982;930228;"PRIJEM";"";18.70;5468.60;"UROK";;
695490;2378;930228;"VYDAJ";"VYBER";14.60;71437.80;"SLUZBY";;
3591422;1844;930228;"PRIJEM";"";15.60;7012.20;"UROK";;
3617491;2632;930228;"PRIJEM";"";121.80;34897.30;"UROK";;
3618041;2647;930228;"PRIJEM";"";35.10;12450.10;"UROK";;
3618818;2670;930228;"PRIJEM";"";10.80;24091.80;"UROK";;
3619030;2676;930228;"PRIJEM";"";22.30;18785.30;"UROK";;
3673340;5891;930228;"PRIJEM";"";21.60;29015.60;"UROK";;
3580975;1536;930228;"PRIJEM";"";31.00;26040.00;"UROK";;
3578972;1477;930228;"PRIJEM";"";9.80;3860.80;"UROK";;
3579544;1493;930228;"PRIJEM";"";21.70;10253.00;"UROK";;
3559698;890;930228;"PRIJEM";"";23.00;7764.00;"UROK";;
3558799;866;930228;"PRIJEM";"";103.20;31328.30;"UROK";;
3561686;943;930228;"PRIJEM";"";13.70;4030.70;"UROK";;
3558613;862;930228;"PRIJEM";"";139.20;44672.20;"UROK";;
3453600;6473;930228;"PRIJEM";"";102.00;36270.00;"UROK";;
3509732;9265;930228;"PRIJEM";"";21.30;28707.90;"UROK";;
3520588;10364;930228;"PRIJEM";"";38.30;19831.30;"UROK";;
3574568;1338;930228;"PRIJEM";"";160.00;33375.50;"UROK";;
3654667;3760;930228;"PRIJEM";"";110.50;36169.70;"UROK";;
3659415;3909;930228;"PRIJEM";"";58.60;24658.60;"UROK";;
3656580;3818;930228;"PRIJEM";"";83.40;37471.20;"UROK";;
3657066;3834;930228;"PRIJEM";"";34.70;21209.70;"UROK";;
3460368;374;930228;"PRIJEM";"";68.60;22009.60;"UROK";;
3458834;11295;930228;"PRIJEM";"";31.00;23205.50;"UROK";;
3456845;9635;930228;"PRIJEM";"";20.30;9383.20;"UROK";;
3459107;9;930228;"PRIJEM";"";5.40;12105.40;"UROK";;
3553662;704;930228;"PRIJEM";"";89.30;38993.30;"UROK";;
3552057;652;930228;"PRIJEM";"";110.60;31457.60;"UROK";;
3551094;627;930228;"PRIJEM";"";61.50;23010.50;"UROK";;
3652281;3693;930228;"PRIJEM";"";2.90;19649.90;"UROK";;
3629868;3007;930228;"PRIJEM";"";72.70;23324.70;"UROK";;
3585453;1675;930228;"PRIJEM";"";13.70;5440.70;"UROK";;
3583849;1628;930228;"PRIJEM";"";20.70;9286.10;"UROK";;
3584202;1637;930228;"PRIJEM";"";25.90;11977.80;"UROK";;
3589600;1801;930228;"PRIJEM";"";2.90;702.90;"UROK";;
3586192;1695;930228;"PRIJEM";"";50.10;19620.90;"UROK";;
3587929;1750;930228;"PRIJEM";"";14.00;23477.00;"UROK";;
3587146;1726;930228;"PRIJEM";"";110.00;35082.20;"UROK";;
3614522;2543;930228;"PRIJEM";"";16.20;7264.20;"UROK";;
3615569;2574;930228;"PRIJEM";"";39.00;15458.00;"UROK";;
3643350;3424;930228;"PRIJEM";"";73.80;45135.80;"UROK";;
3449863;4034;930228;"PRIJEM";"";23.70;13303.70;"UROK";;
3546684;485;930228;"PRIJEM";"";249.00;66492.90;"UROK";;
3549614;576;930228;"PRIJEM";"";29.60;13363.70;"UROK";;
3598961;2070;930228;"PRIJEM";"";3.00;20141.00;"UROK";;
3599468;2087;930228;"PRIJEM";"";117.30;34129.30;"UROK";;
3600404;2122;930228;"PRIJEM";"";199.00;72343.00;"UROK";;
3468211;4055;930228;"PRIJEM";"";21.10;23602.00;"UROK";;
3466390;3554;930228;"PRIJEM";"";57.90;47982.90;"UROK";;
3467902;3983;930228;"PRIJEM";"";53.10;15579.10;"UROK";;
3466050;3510;930228;"PRIJEM";"";99.30;22370.30;"UROK";;
3447022;1539;930228;"PRIJEM";"";150.60;56387.60;"UROK";;
3444293;2099;930228;"PRIJEM";"";220.00;52482.40;"UROK";;
3448084;2585;930228;"PRIJEM";"";38.00;16001.00;"UROK";;
3444481;5065;930228;"PRIJEM";"";26.20;29371.20;"UROK";;
3602139;2177;930228;"PRIJEM";"";24.70;11092.20;"UROK";;
3604749;2256;930228;"PRIJEM";"";12.90;5441.90;"UROK";;
3539843;280;930228;"PRIJEM";"";19.30;18562.30;"UROK";;
3542018;346;930228;"PRIJEM";"";62.00;21997.00;"UROK";;
621768;2122;930228;"PRIJEM";"VKLAD";39285.00;72144.10;"";;
3567644;1127;930228;"PRIJEM";"";11.50;25741.50;"UROK";;
3567897;1132;930228;"PRIJEM";"";146.10;49244.10;"UROK";;
3595507;1966;930228;"PRIJEM";"";47.90;21514.90;"UROK";;
3594125;1926;930228;"PRIJEM";"";54.60;18282.60;"UROK";;
3597518;2023;930228;"PRIJEM";"";15.70;26439.70;"UROK";;
3595784;1972;930228;"PRIJEM";"";23.70;11038.90;"UROK";;
3648652;3592;930228;"PRIJEM";"";27.50;12661.00;"UROK";;
3646189;3514;930228;"PRIJEM";"";13.10;4012.10;"UROK";;
3645342;3487;930228;"PRIJEM";"";111.90;34582.60;"UROK";;
3556398;793;930228;"PRIJEM";"";17.50;7634.70;"UROK";;
3556862;813;930228;"PRIJEM";"";35.50;13289.50;"UROK";;
3555839;772;930228;"PRIJEM";"";32.00;23941.00;"UROK";;
527456;1801;930228;"PRIJEM";"VKLAD";18972.00;19674.90;"";;
1081627;3693;930228;"PRIJEM";"VKLAD";3200.00;19647.00;"";;
3537488;212;930228;"PRIJEM";"";52.10;35042.10;"UROK";;
1450025;4937;930228;"PRIJEM";"VKLAD";44455.00;45161.70;"";;
3607856;2357;930228;"PRIJEM";"";30.10;13717.60;"UROK";;
3608593;2378;930228;"PRIJEM";"";344.80;71452.40;"UROK";;
3609128;2393;930228;"PRIJEM";"";84.80;27986.90;"UROK";;
3608664;2379;930228;"PRIJEM";"";55.90;19827.90;"UROK";;
3610110;2425;930228;"PRIJEM";"";18.50;17823.50;"UROK";;
3610581;2434;930228;"PRIJEM";"";12.60;5003.60;"UROK";;
3612140;2484;930228;"PRIJEM";"";117.60;36318.30;"UROK";;
3669815;5270;930228;"PRIJEM";"";268.50;81076.70;"UROK";;
3671894;5622;930228;"PRIJEM";"";90.20;58223.20;"UROK";;
3667903;4937;930228;"PRIJEM";"";6.70;706.70;"UROK";;
3492040;7753;930228;"PRIJEM";"";119.60;47385.60;"UROK";;
3479817;9307;930228;"PRIJEM";"";25.80;13308.60;"UROK";;
3479717;9265;930228;"PRIJEM";"";25.60;28686.60;"UROK";;
3543739;401;930228;"PRIJEM";"";34.10;19151.10;"UROK";;
3546414;477;930228;"PRIJEM";"";13.60;18305.60;"UROK";;
3544121;411;930228;"PRIJEM";"";42.20;18939.20;"UROK";;
3546052;465;930228;"PRIJEM";"";44.10;13529.10;"UROK";;
3545699;456;930228;"PRIJEM";"";50.90;38081.90;"UROK";;
3572389;1276;930228;"PRIJEM";"";84.30;24655.40;"UROK";;
3469665;4296;930228;"PRIJEM";"";7.20;24136.20;"UROK";;
3470805;4484;930228;"PRIJEM";"";70.00;41252.90;"UROK";;
3469151;4240;930228;"PRIJEM";"";88.00;28254.00;"UROK";;
3528743;11265;930228;"PRIJEM";"";43.90;18461.80;"UROK";;
3529064;11295;930228;"PRIJEM";"";27.60;23174.50;"UROK";;
3626470;2902;930228;"PRIJEM";"";7.20;24320.20;"UROK";;
3627126;2925;930228;"PRIJEM";"";70.40;23082.40;"UROK";;
3628744;2970;930228;"PRIJEM";"";23.20;19481.20;"UROK";;
3625748;2881;930228;"PRIJEM";"";65.20;21702.70;"UROK";;
3625863;2884;930228;"PRIJEM";"";18.50;6928.50;"UROK";;
3627197;2926;930228;"PRIJEM";"";48.10;20232.00;"UROK";;
608427;2070;930228;"PRIJEM";"VKLAD";7700.00;20138.00;"";;
1190945;4078;930301;"PRIJEM";"VKLAD";2500.00;26536.00;"";;
542076;1843;930301;"PRIJEM";"VKLAD";3900.00;22532.00;"";;
71666;239;930301;"PRIJEM";"VKLAD";300.00;300.00;"";;
797025;2714;930301;"PRIJEM";"VKLAD";10800.00;12900.00;"";;
695563;2378;930302;"VYDAJ";"VYBER";21400.00;50037.80;"";;
968613;3302;930302;"PRIJEM";"VKLAD";700.00;700.00;"";;
810834;2763;930302;"PRIJEM";"VKLAD";33035.00;33235.00;"";;
207643;704;930302;"VYDAJ";"VYBER";8900.00;30093.30;"";;
1117692;3818;930302;"VYDAJ";"VYBER";4200.00;33271.20;"";;
695254;2378;930303;"PRIJEM";"VKLAD";7077.00;57114.80;"";;
502369;1713;930303;"PRIJEM";"VKLAD";700.00;700.00;"";;
123329;415;930303;"PRIJEM";"VKLAD";400.00;400.00;"";;
315547;1077;930303;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
1208386;4134;930303;"PRIJEM";"VKLAD";500.00;500.00;"";;
1028504;3513;930303;"PRIJEM";"VKLAD";500.00;500.00;"";;
771485;2632;930303;"VYDAJ";"VYBER";6900.00;27997.30;"";;
615551;2099;930303;"PRIJEM";"VKLAD";30557.00;83039.40;"";;
1730741;5868;930304;"PRIJEM";"VKLAD";10200.00;10400.00;"";;
453139;1539;930304;"VYDAJ";"VYBER";13400.00;42987.60;"";;
145022;485;930304;"VYDAJ";"VYBER";8100.00;76843.90;"";;
144543;485;930304;"PRIJEM";"VKLAD";18451.00;84943.90;"";;
754530;2574;930304;"PRIJEM";"VKLAD";2900.00;18358.00;"";;
726267;2484;930304;"VYDAJ";"VYBER";8100.00;28218.30;"";;
497554;1695;930304;"PRIJEM";"VKLAD";5200.00;24820.90;"";;
529625;1805;930304;"PRIJEM";"VKLAD";9500.00;10600.00;"";;
882873;3007;930304;"PRIJEM";"VKLAD";900.00;24224.70;"";;
1450026;4937;930304;"PRIJEM";"VKLAD";8813.00;53974.70;"";;
2797781;9265;930304;"PRIJEM";"VKLAD";37305.00;66012.90;"";;
404590;1378;930304;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
505751;1726;930304;"VYDAJ";"VYBER";3200.00;31882.20;"";;
251559;862;930304;"VYDAJ";"VYBER";10700.00;33972.20;"";;
712153;2434;930304;"PRIJEM";"VKLAD";10600.00;15603.60;"";;
732241;2503;930305;"PRIJEM";"VKLAD";600.00;600.00;"";;
332727;1132;930305;"VYDAJ";"VYBER";11800.00;37444.10;"";;
145128;485;930305;"VYDAJ";"VYBER";25300.00;51543.90;"";;
537878;1830;930305;"PRIJEM";"VKLAD";11538.00;12538.00;"";;
783293;2670;930305;"PRIJEM";"VKLAD";24381.00;48472.80;"";;
637744;2177;930305;"PRIJEM";"PREVOD Z UCTU";5123.00;16215.20;"DUCHOD";"YZ";"62457513"
400898;1366;930305;"PRIJEM";"VKLAD";7626.00;8526.00;"";;
1157042;3960;930305;"PRIJEM";"PREVOD Z UCTU";4807.00;5307.00;"DUCHOD";"OP";"33740347"
330662;1127;930305;"PRIJEM";"VKLAD";23330.00;49071.50;"";;
685666;2342;930305;"PRIJEM";"PREVOD Z UCTU";3247.00;3647.00;"";"EF";"42284852"
1313409;4484;930305;"VYDAJ";"VYBER";8900.00;32352.90;"";;
2442346;8051;930305;"PRIJEM";"PREVOD Z UCTU";26040.00;26240.00;"";"KL";"35675579"
560901;1909;930305;"PRIJEM";"PREVOD Z UCTU";3191.00;7182.00;"";"AB";"24230474"
166981;559;930305;"PRIJEM";"VKLAD";300.00;300.00;"";;
73512;244;930305;"PRIJEM";"PREVOD Z UCTU";3972.00;4772.00;"";"IJ";"12078875"
110537;374;930305;"PRIJEM";"PREVOD Z UCTU";23041.00;45050.60;"";"WX";"4004806"
498392;1699;930305;"PRIJEM";"PREVOD Z UCTU";5224.00;11248.00;"DUCHOD";"CD";"94008880"
700136;2396;930305;"PRIJEM";"PREVOD Z UCTU";4203.00;4703.00;"DUCHOD";"OP";"27204734"
529775;1806;930305;"PRIJEM";"PREVOD Z UCTU";5029.00;10458.00;"DUCHOD";"UV";"39912659"
224345;764;930305;"PRIJEM";"PREVOD Z UCTU";6238.00;13576.00;"DUCHOD";"UV";"30560720"
232963;793;930305;"PRIJEM";"PREVOD Z UCTU";3401.00;11035.70;"";"IJ";"6149286"
1910797;6473;930305;"PRIJEM";"VKLAD";42227.00;78497.00;"";;
1935476;6555;930305;"PRIJEM";"VKLAD";300.00;300.00;"";;
851328;2902;930305;"PRIJEM";"VKLAD";20213.00;44533.20;"";;
846310;2881;930305;"PRIJEM";"VKLAD";2700.00;24402.70;"";;
3393741;11265;930305;"PRIJEM";"VKLAD";7618.00;26079.80;"";;
101389;346;930305;"PRIJEM";"VKLAD";19935.00;41932.00;"";;
710069;2429;930305;"PRIJEM";"VKLAD";14609.00;15209.00;"";;
711473;2433;930305;"PRIJEM";"PREVOD Z UCTU";4718.00;5218.00;"DUCHOD";"OP";"98568486"
655855;2242;930306;"PRIJEM";"PREVOD Z UCTU";43493.00;43793.00;"";"CD";"7862908"
336634;1144;930306;"PRIJEM";"PREVOD Z UCTU";3375.00;6950.00;"";"GH";"1589578"
333299;1134;930306;"PRIJEM";"VKLAD";11970.00;12370.00;"";;
144776;485;930306;"VYDAJ";"PREVOD NA UCET";1591.00;49952.90;" ";"WX";"56978738"
139101;465;930306;"PRIJEM";"VKLAD";6800.00;20329.10;"";;
137466;461;930306;"PRIJEM";"PREVOD Z UCTU";6388.00;6988.00;"DUCHOD";"YZ";"91520028"
119438;401;930306;"PRIJEM";"VKLAD";12817.00;31968.10;"";;
256849;882;930306;"PRIJEM";"VKLAD";300.00;300.00;"";;
218878;744;930306;"PRIJEM";"VKLAD";400.00;400.00;"";;
58947;197;930306;"PRIJEM";"VKLAD";21718.00;22518.00;"";;
57436;192;930306;"PRIJEM";"PREVOD Z UCTU";5859.00;12018.00;"DUCHOD";"GH";"15384018"
621772;2122;930306;"PRIJEM";"VKLAD";7597.00;79940.00;"";;
883006;3008;930306;"PRIJEM";"PREVOD Z UCTU";6934.00;7134.00;"DUCHOD";"QR";"33148783"
275309;943;930306;"PRIJEM";"PREVOD Z UCTU";3217.00;7247.70;"";"OP";"70103525"
1163523;3983;930306;"PRIJEM";"VKLAD";14626.00;30205.10;"";;
1163704;3983;930306;"VYDAJ";"VYBER";200.00;30005.10;"";;
2798252;9265;930306;"VYDAJ";"VYBER";19000.00;47012.90;"";;
285075;979;930306;"PRIJEM";"VKLAD";17914.00;18914.00;"";;
286075;982;930306;"PRIJEM";"VKLAD";4550.00;10018.60;"";;
1132665;3871;930306;"PRIJEM";"PREVOD Z UCTU";4356.00;9012.00;"DUCHOD";"GH";"31564527"
840174;2861;930306;"PRIJEM";"PREVOD Z UCTU";5915.00;6215.00;"DUCHOD";"ST";"10531437"
1578991;5369;930306;"PRIJEM";"VKLAD";5643.00;6543.00;"";;
506453;1730;930306;"PRIJEM";"PREVOD Z UCTU";6689.00;14278.00;"DUCHOD";"ST";"43294817"
192367;652;930306;"VYDAJ";"VYBER";4800.00;26657.60;"";;
105736;361;930306;"PRIJEM";"VKLAD";23638.00;24238.00;"";;
655275;2241;930307;"PRIJEM";"VKLAD";11584.00;11784.00;"";;
695341;2378;930307;"VYDAJ";"PREVOD NA UCET";9612.00;47502.80;"SIPO";"EF";"1222903"
26045;86;930307;"PRIJEM";"VKLAD";800.00;800.00;"";;
42523;142;930307;"PRIJEM";"PREVOD Z UCTU";4555.00;5455.00;"DUCHOD";"QR";"39513594"
1108944;3787;930307;"PRIJEM";"VKLAD";20950.00;21750.00;"";;
1176388;4034;930307;"PRIJEM";"VKLAD";5080.00;18383.70;"";;
649668;2220;930307;"PRIJEM";"PREVOD Z UCTU";6153.00;7253.00;"DUCHOD";"MN";"42469984"
144848;485;930307;"VYDAJ";"PREVOD NA UCET";3572.00;46380.90;"POJISTNE";"AB";"20747721"
129505;435;930307;"PRIJEM";"PREVOD Z UCTU";5039.00;10478.00;"DUCHOD";"MN";"22131634"
138715;465;930307;"PRIJEM";"PREVOD Z UCTU";12785.00;33114.10;"";"UV";"71654224"
347546;1179;930307;"PRIJEM";"PREVOD Z UCTU";4212.00;9124.00;"DUCHOD";"WX";"72322171"
148420;496;930307;"PRIJEM";"VKLAD";5404.00;6204.00;"";;
122540;411;930307;"PRIJEM";"VKLAD";2900.00;21839.20;"";;
541684;1843;930307;"PRIJEM";"PREVOD Z UCTU";17632.00;40164.00;"";"QR";"76294219"
542218;1844;930307;"PRIJEM";"PREVOD Z UCTU";3242.00;10254.20;"";"ST";"42988401"
682549;2330;930307;"PRIJEM";"PREVOD Z UCTU";3395.00;6990.00;"";"ST";"18759459"
260044;890;930307;"PRIJEM";"VKLAD";10700.00;18464.00;"";;
1068643;3651;930307;"PRIJEM";"PREVOD Z UCTU";5081.00;5881.00;"DUCHOD";"WX";"38447165"
566014;1926;930307;"PRIJEM";"VKLAD";3900.00;22182.60;"";;
1028983;3514;930307;"PRIJEM";"PREVOD Z UCTU";3399.00;7411.10;"";"GH";"67514222"
579376;1972;930307;"PRIJEM";"PREVOD Z UCTU";5298.00;16336.90;"DUCHOD";"UV";"14132887"
469894;1601;930307;"PRIJEM";"PREVOD Z UCTU";4042.00;4542.00;"DUCHOD";"CD";"45886778"
3122927;10364;930307;"PRIJEM";"VKLAD";14493.00;34324.30;"";;
286583;982;930307;"PRIJEM";"VKLAD";8200.00;18218.70;"";;
292056;1000;930307;"PRIJEM";"PREVOD Z UCTU";31348.00;61418.30;"";"ST";"87163465"
737261;2519;930307;"PRIJEM";"PREVOD Z UCTU";5544.00;11588.00;"DUCHOD";"GH";"5454445"
2775582;9188;930307;"PRIJEM";"PREVOD Z UCTU";12710.00;13510.00;"";"GH";"78292494"
893648;3047;930307;"PRIJEM";"PREVOD Z UCTU";3474.00;4074.00;"";"KL";"47210419"
462814;1575;930307;"PRIJEM";"PREVOD Z UCTU";5448.00;6348.00;"DUCHOD";"IJ";"85748850"
185061;627;930307;"PRIJEM";"VKLAD";700.00;23710.50;"";;
519754;1775;930307;"PRIJEM";"PREVOD Z UCTU";6932.00;7832.00;"DUCHOD";"WX";"16577571"
454772;1545;930308;"PRIJEM";"VKLAD";200.00;200.00;"";;
242369;830;930308;"PRIJEM";"VKLAD";16623.00;16823.00;"";;
144704;485;930308;"VYDAJ";"PREVOD NA UCET";7421.00;38959.90;"SIPO";"EF";"89687889"
781998;2666;930308;"PRIJEM";"VKLAD";600.00;600.00;"";;
1238920;4240;930308;"PRIJEM";"PREVOD Z UCTU";27666.00;55920.00;"";"EF";"17497700"
1149991;3935;930308;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
117636;396;930308;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
123332;415;930308;"PRIJEM";"VKLAD";13110.00;13510.00;"";;
434655;1477;930308;"PRIJEM";"PREVOD Z UCTU";3151.00;7011.80;"";"KL";"92373114"
789769;2694;930308;"PRIJEM";"VKLAD";700.00;700.00;"";;
294483;1006;930308;"PRIJEM";"PREVOD Z UCTU";3737.00;4737.00;"";"WX";"6088287"
330234;1126;930308;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
